,Price,Address,Latitude,Longitude,Sqft
15726,340000," 238 Albion Rd, Toronto ",43.7230155,-79.5436818,950.0
15727,981500,"73 Harvie Ave, Toronto ",43.6793881,-79.4507891,1750.0
15731,568000," 2183 Lakeshore Blvd, Toronto ",43.6235341,-79.48009990000001,650.0
15732,606000," 21 Iceboat Terr, Toronto ",43.640553499999996,-79.3971263,750.0
15735,890000,"122 Bethany Leigh Dr, Toronto ",43.8117398,-79.25976109999999,2250.0
15736,1382000,"325 Balliol St, Toronto ",43.6992778,-79.38600809999998,1750.0
15737,1115000,,33.791638,-84.389488,1700.0
15738,715000," 300 Front St W, Toronto ",43.6441737,-79.3894209,650.0
15739,465000," 18 Sommerset Way, Toronto ",43.776646899999996,-79.4126721,650.0
15740,2000000," 42 Charles St E, Toronto ",43.669300799999995,-79.38417079999999,1700.0
15742,465000," 155 Yorkville Ave, Toronto ",43.670314700000006,-79.39434440000001,250.0
15743,675000," 212 Eglinton Ave E, Toronto ",43.708287299999995,-79.391964,850.0
15744,627000," 4968 Yonge St, Toronto ",43.76531370000001,-79.4123622,850.0
15745,886000," 10 Navy Wharf Crt, Toronto ",43.6404402,-79.3918535,1300.0
15747,1712000,"1116 College St, Toronto ",43.652658100000004,-79.43301650000001,3250.0
15748,1230000," 35 Mariner Terr, Toronto ",43.639669399999995,-79.3920888,1300.0
15749,1065100,"35 Wolverleigh Blvd, Toronto ",43.683696600000005,-79.32932679999999,1300.0
15751,428000," 6 Rosebank Dr, Toronto ",43.7926645,-79.2372189,750.0
15753,505000," 165 Legion Rd N, Toronto ",43.624305299999996,-79.488423,650.0
15755,899000," 384 Sunnyside Ave, Toronto ",43.650263700000004,-79.4535999,1300.0
15757,551500," 15 Michael Power Pl, Toronto ",43.6448522,-79.5300905,850.0
15758,645000," 111 Elizabeth St, Toronto ",43.6550554,-79.3847211,650.0
15760,325000," 120 Dundalk Dr, Toronto ",43.7713344,-79.2869978,950.0
15761,532500," 35 Four Winds Dr, Toronto ",43.76379179999999,-79.49751850000001,1700.0
15762,358000," 125 Omni Dr, Toronto ",43.7713085,-79.26071759999999,650.0
15763,2600000,"400 Patricia Ave, Toronto ",43.7858765,-79.43885240000002,4250.0
15764,680000," 89 Mccaul St, Toronto ",43.653111200000005,-79.39080279999999,1100.0
15765,1165000,"40 Gifford St, Toronto ",43.663698499999995,-79.3637363,1300.0
15766,1400000,"37 Albertus Ave, Toronto ",43.7141875,-79.4011284,1750.0
15767,488000," 170 Sumach St, Toronto ",43.6602919,-79.36057659999999,550.0
15768,439000," 555 Wilson Ave W, Toronto ",43.7340905,-79.447438,750.0
15769,455000," 15 Bruyeres Mews, Toronto ",43.6371296,-79.400621,250.0
15770,450000," 68 Canterbury Pl, Toronto ",43.77379929999999,-79.4155204,550.0
15772,920000," 88 Scott St, Toronto ",43.6483688,-79.37660129999999,950.0
15774,543000," 2 Anndale Dr, Toronto ",43.7603935,-79.4099069,550.0
15775,936000," 2 Aberfoyle Cres, Toronto ",43.6461219,-79.5218293,1300.0
15776,435000," 50 Brian Harrison Way, Toronto ",43.773709000000004,-79.25877009999999,650.0
15781,759000," 290 Adelaide St W, Toronto ",43.647870000000005,-79.391138,650.0
15782,700000," 112 Caledonia Park Rd, Toronto ",43.674498799999995,-79.45469870000001,1300.0
15783,825000,"23 San Remo Terr, Toronto ",43.6203833,-79.5060767,1700.0
15784,855000," 85 Queens Wharf Rd, Toronto ",43.6389644,-79.39853029999999,1100.0
15785,886000,"73 Fourth St, Toronto ",43.6001039,-79.5009912,900.0
15786,555000," 99 Harbour Sq, Toronto ",43.6390206,-79.37857659999999,250.0
15787,700000," 218 Queens Quay W, Toronto ",43.640078100000004,-79.3824464,750.0
15788,1625000,"29A Stafford St, Toronto ",43.6424809,-79.4105227,1750.0
15789,540000," 2495 Dundas St W, Toronto ",43.6602984,-79.45426490000001,650.0
15790,375000," 100 Leeward Glwy, Toronto ",43.711857200000004,-79.3294906,1100.0
15792,545000," 2240 Lake Shore Blvd W, Toronto ",43.62106370000001,-79.4833203,650.0
15793,375000," 480 Mclevin Ave, Toronto ",43.810993100000005,-79.22172579999999,1500.0
15794,788000,"170 Silas Hill Dr, Toronto ",43.7854099,-79.35991,2250.0
15795,3350000,"17 Strath Ave, Toronto ",43.6534192,-79.5066141,3250.0
15796,708000," 32 Stadium Rd, Toronto ",43.6337318,-79.3999798,1100.0
15797,1328000,"38 Salisbury Ave, Toronto ",43.6674987,-79.3654947,1750.0
15798,720000,"44 Sarah Jackson Cres, Toronto ",43.7373725,-79.4764066,1750.0
15799,579000," 23 Hollywood Ave, Toronto ",43.7655635,-79.4108921,750.0
15800,700000," 125 Long Branch Ave, Toronto ",43.5952265,-79.5341679,950.0
15802,507000," 812 Burnhamthorpe Rd, Toronto ",43.6396794,-79.58156590000002,1300.0
15803,215000," 100 Lotherton Ptwy, Toronto ",43.7064429,-79.46753199999999,750.0
15805,319500," 335 Driftwood Ave, Toronto ",43.766846799999996,-79.5113802,1100.0
15808,424000," 270 Palmdale Dr, Toronto ",43.776418799999995,-79.3109055,1100.0
15810,510000," 3 Rean Dr, Toronto ",43.76537929999999,-79.38301700000001,750.0
15811,480000," 8 York St, Toronto ",43.6406456,-79.380939,250.0
15812,392500," 551 The West Mall, Toronto ",43.6526695,-79.5692748,1100.0
15813,678000," 2212 Lake Shore Blvd W, Toronto ",43.6225151,-79.4824411,850.0
15814,748000," 32 Trolley Cres, Toronto ",43.6565369,-79.3544975,950.0
15815,496000," 125 Village Green Sq, Toronto ",43.7774482,-79.2810949,950.0
15816,420000," 70 Eastwood Park Gdns, Toronto ",43.5950701,-79.53502420000001,550.0
15818,303500," 390 Dixon Rd, Toronto ",43.695269700000004,-79.5578442,1100.0
15819,888000,"33 Buckley Cres, Toronto ",43.6803658,-79.5612001,1300.0
15820,464000," 700 Humberwood Blvd, Toronto ",43.724568,-79.6160904,850.0
15821,870000,"33 Kimberley Ave, Toronto ",43.682288299999996,-79.29762,1300.0
15822,665700," 2776 Eglinton Ave E, Toronto ",43.7376509,-79.24373890000001,1900.0
15823,895000," 19 Skeens Lane, Toronto ",43.596308799999996,-79.5293743,1750.0
15824,1200000,"10 Wingrove Hill, Toronto ",43.6541963,-79.5419496,2250.0
15825,558000," 101 Erskine Ave, Toronto ",43.7115868,-79.3953911,650.0
15826,549990," 38 Joe Shuster Way, Toronto ",43.6405881,-79.42482740000001,650.0
15827,625000," 70 Montclair Ave, Toronto ",43.6877507,-79.41397380000001,1500.0
15828,407000," 5039 Finch Ave E, Toronto ",43.8079588,-79.2648922,750.0
15829,1110000," 1 Bloor St E, Toronto ",43.6697472,-79.38588709999999,750.0
15830,438900," 36 Lee Centre Dr, Toronto ",43.78167070000001,-79.2472126,750.0
15832,2562000,"531 Brookdale Ave, Toronto ",43.7254581,-79.4241038,2750.0
15833,680000," 240 Scarlett Rd, Toronto ",43.6757771,-79.5079176,1100.0
15836,430000," 1 Four Winds Dr, Toronto ",43.7645868,-79.4919359,1300.0
15837,525800," 15 Guildwood Pkwy N, Toronto ",43.7483224,-79.20600870000001,1500.0
15838,600000," 121 Prescott Ave, Toronto ",43.677948799999996,-79.4581223,950.0
15839,760000," 763 Bay St, Toronto ",43.6599441,-79.3851875,750.0
15840,765000,"40 Prince Philip Blvd, Toronto ",43.7429785,-79.2029257,2250.0
15842,544000," 88 Park Lawn Rd, Toronto ",43.6240658,-79.48571120000001,650.0
15843,1325000,"6 Cardigan Rd, Toronto ",43.6373855,-79.519779,1300.0
15844,299900," 10 Martha Eaton Way, Toronto ",43.6970689,-79.48991099999999,950.0
15847,475000," 125 Village Green Sq, Toronto ",43.7774482,-79.2810949,850.0
15848,575000," 2010 Islington Ave, Toronto ",43.698496500000005,-79.5481243,1900.0
15850,445000," 19 Barberry Pl, Toronto ",43.7660907,-79.38478740000001,550.0
15851,1892000,"25 Willingdon Blvd, Toronto ",43.6490179,-79.5103479,1750.0
15852,545000," 168 Bonis Ave, Toronto ",43.7857806,-79.2938166,1500.0
15853,505000," 50 Blackwell Ave, Toronto ",43.8033648,-79.2217425,1300.0
15857,840000,"60 Superior Creek Lane, Toronto ",43.6207443,-79.5076198,1700.0
15858,666000," 88 Sheppard Ave E, Toronto ",43.7640292,-79.40704170000001,750.0
15860,500000," 5460 Yonge St, Toronto ",43.777401,-79.4155725,1100.0
15861,872000," 100 Hayden St, Toronto ",43.6705316,-79.38169520000001,1100.0
15862,694000," 28 Ted Rogers Way, Toronto ",43.6705872,-79.38060870000001,750.0
15863,2775000,"41 Northcote Ave, Toronto ",43.6441121,-79.4261745,3250.0
15864,535000," 150 Sudbury St, Toronto ",43.6415328,-79.4240715,650.0
15865,720000,"42 Zezel Way, Toronto ",43.7659288,-79.275239,1750.0
15866,728000," 300 Front St, Toronto ",43.6441737,-79.3894209,750.0
15867,730000," 16 Harrison Garden Blvd, Toronto ",43.7575006,-79.40922490000001,1100.0
15869,670000,"64 Belanger Cres, Toronto ",43.702153499999994,-79.2729598,1300.0
15870,929000," 2 Roxborough St E, Toronto ",43.6781559,-79.389659,1100.0
15871,407000," 33 Shore Breeze Dr, Toronto ",43.62399979999999,-79.4797257,550.0
15873,739000," 89 Lillian St, Toronto ",43.7068338,-79.3936814,1100.0
15875,280000," 5 Massey Sq, Toronto ",43.6961831,-79.2929566,750.0
15876,590000," 18 Graydon Hall Dr, Toronto ",43.762714200000005,-79.3464237,850.0
15877,572500," 106 Chester Le Blvd, Toronto ",43.7960409,-79.3302507,1300.0
15878,746000," 45 Charles St E, Toronto ",43.668717799999996,-79.3839957,750.0
15879,273888," 2645 Jane St, Toronto ",43.7379132,-79.511363,1100.0
15880,900000,"54 Northampton Dr, Toronto ",43.6452974,-79.5524193,1300.0
15881,330000," 2500 Bridletowne Cir, Toronto ",43.801356,-79.3178165,750.0
15882,799000," 747 Queen St E, Toronto ",43.65899279999999,-79.3480738,1100.0
15883,519960," 608 Richmond St W, Toronto ",43.6468075,-79.40279790000001,550.0
15886,632715," 1200 Don Mills Rd, Toronto ",43.7391143,-79.3444729,1100.0
15887,835000,"2 Lou Pomanti St, Toronto ",43.7312967,-79.5323015,2250.0
15888,592500,"49 Candle Liteway Way, Toronto ",43.7799365,-79.4498942,1500.0
15889,965000,"124 Homestead Rd, Toronto ",43.7674136,-79.1795648,2250.0
15891,390000," 50 Lynn Williams St, Toronto ",43.639511600000006,-79.41518420000001,250.0
15892,4180000,"14 Robinwood Ave, Toronto ",43.6972916,-79.4179689,4250.0
15894,1190000,"50 Noranda Dr, Toronto ",43.7009615,-79.4897004,3250.0
15895,849000," 228 Queens Quay W, Toronto ",43.639543100000004,-79.3836248,950.0
15896,370000," 2550 Pharmacy Ave, Toronto ",43.7933559,-79.3262675,1700.0
15897,3850000," 385 Brunswick Ave, Toronto ",43.668862100000005,-79.4082481,3124.0
15898,1200000,"73 Woodville Ave, Toronto ",43.6917209,-79.35164350000001,1750.0
15899,455000," 45 Huntingdale Blvd, Toronto ",43.7960165,-79.3255419,1500.0
15901,915000," 1888 Bayview Ave, Toronto ",43.7173741,-79.37867320000001,950.0
15902,1270000,"56 Presley Ave, Toronto ",43.704395700000006,-79.28618440000001,3250.0
15903,1040000,"15 Tothill Rd, Toronto ",43.7580071,-79.5792637,2750.0
15904,465000," 2200 Lakeshore Blvd W, Toronto ",43.6227486,-79.481943,550.0
15905,433500," 29 Singer Crt, Toronto ",43.76909439999999,-79.36868709999999,550.0
15906,1825000," 55 Delisle Ave, Toronto ",43.6882945,-79.3970282,1700.0
15907,1921000,"635 Millwood Rd, Toronto ",43.7037191,-79.3766483,2250.0
15908,800000,"156 Elmer Ave, Toronto ",43.6751594,-79.30585529999999,1300.0
15909,1675000,"61 Wembley Dr, Toronto ",43.6775593,-79.318288,1750.0
15910,580000," 10 Queens Quay W, Toronto ",43.6418406,-79.3757995,950.0
15914,555000," 120 Homewood Ave, Toronto ",43.66703,-79.37638620000001,650.0
15915,400000," 3 Greystone Walk Dr, Toronto ",43.724054200000005,-79.2514303,950.0
15916,1211000,"120 Fred Young Dr, Toronto ",43.73088320000001,-79.52038950000001,4250.0
15917,265000," 200 Lotherton Ptwy, Toronto ",43.707021000000005,-79.46629909999999,750.0
15918,650000," 2800 Keele St, Toronto ",43.7286713,-79.4830157,1300.0
15920,605000," 125 Palmdale Dr, Toronto ",43.7759651,-79.30798259999999,1500.0
15922,703000," 30 Holly St, Toronto ",43.7053275,-79.39672840000001,1100.0
15923,650000," 928 Millwood Rd, Toronto ",43.702951899999995,-79.36250290000001,1100.0
15924,860000,"553 Oxford St, Toronto ",43.623836499999996,-79.4946139,2124.0
15926,843375," 300 Bloor St E, Toronto ",43.672151799999995,-79.37990479999999,950.0
15927,790000," 37 Grosvenor St, Toronto ",43.662407,-79.38594350000001,850.0
15929,518200," 55 Regent Park Blvd, Toronto ",43.6594307,-79.361023,550.0
15935,420000," 2183 Lake Shore Blvd W, Toronto ",43.6235341,-79.48009990000001,250.0
15936,550000," 181 Dundas St E, Toronto ",43.657011,-79.3741052,550.0
15941,418000," 33 Shore Breeze Dr, Toronto ",43.62399979999999,-79.4797257,550.0
15943,465000," 235 Sherway Gardens Rd, Toronto ",43.6092614,-79.558998,750.0
15944,1150000," 55 Stewart St, Toronto ",43.6432459,-79.4012615,1100.0
15945,838000," 11 St Joseph St, Toronto ",43.6657198,-79.386054,950.0
15946,288000," 100 Wingarden Crt, Toronto ",43.8113652,-79.2260385,1100.0
15947,995000," 112 George St, Toronto ",43.652058399999994,-79.37145749999999,1300.0
15948,610000," 95 Bathurst St, Toronto ",43.644460200000005,-79.4024689,650.0
15949,890000,"271 Ontario St, Toronto ",43.6583858,-79.3681936,2250.0
15952,898000,"427 Strathmore Blvd, Toronto ",43.6850428,-79.31933120000001,1300.0
15953,2750000," 10 Bellair St, Toronto ",43.6697894,-79.3911197,1900.0
15954,521000," 15 Viking Lane, Toronto ",43.6389057,-79.5349871,650.0
15955,391000," 735 Don Mills Rd, Toronto ",43.7116887,-79.3342777,850.0
15956,369900," 61 Markbrook Lane, Toronto ",43.759262400000004,-79.5853418,950.0
15959,592800," 190 Borough Dr, Toronto ",43.7728761,-79.2539582,1100.0
15961,550000," 110 Charles St E, Toronto ",43.6701589,-79.3803887,550.0
15963,672000,"15 Gloaming Dr, Toronto ",43.7657239,-79.1862651,1300.0
15964,720000," 20 Bruyeres Mews, Toronto ",43.6375235,-79.40087700000001,850.0
15966,1885000,"92 Yarmouth Rd, Toronto ",43.669793299999995,-79.42287890000001,2750.0
15967,662000," 47 Sudbury St, Toronto ",43.641183899999994,-79.4214978,850.0
15968,2488000,"7 Leander Crt, Toronto ",43.7038989,-79.30819749999999,4250.0
15970,629900," 319 Carlaw Ave, Toronto ",43.664344,-79.340971,650.0
15972,537000," 8 Mercer St, Toronto ",43.6460058,-79.38990849999999,550.0
15973,564000," 1135 Royal York Rd, Toronto ",43.660052,-79.5162182,750.0
15974,615000," 159 Dundas St E, Toronto ",43.656805799999994,-79.37509240000001,650.0
15975,681000," 22 Leader Lane, Toronto ",43.649261200000005,-79.3757259,750.0
15976,695000," 77 Harbour Sq, Toronto ",43.6395107,-79.3793463,750.0
15977,466000," 2015 Sheppard Ave E, Toronto ",43.7754094,-79.3374852,650.0
15978,620000," 70 Temperance St, Toronto ",43.650530100000005,-79.3821482,550.0
15979,2000000," 21 Scollard St, Toronto ",43.6723158,-79.3888155,1500.0
15981,462000," 503 Beecroft Rd, Toronto ",43.7781667,-79.4176527,650.0
15982,535000,"2396 St Clair Ave W, Toronto ",43.669634499999994,-79.4813944,1300.0
15983,780000," 1080 Bay St, Toronto ",43.6669805,-79.38888890000001,550.0
15984,505000," 106 Dovercourt Rd, Toronto ",43.6431876,-79.4224938,550.0
15985,550000," 5 Hanna Ave, Toronto ",43.6374534,-79.41838659999999,550.0
15986,616000," 51 Harrison Garden Blvd, Toronto ",43.7566668,-79.4077646,850.0
15987,479000," 90 Orchid Place Dr, Toronto ",43.79377879999999,-79.23537890000001,950.0
15988,530000," 61 Richview Rd, Toronto ",43.683989000000004,-79.516695,1500.0
15989,925000,"284 Glenholme Ave, Toronto ",43.6847598,-79.4413142,1750.0
15992,683000," 628 Fleet St, Toronto ",43.6361646,-79.4033004,950.0
15993,929000," 7 King St E, Toronto ",43.649066499999996,-79.37693,1300.0
15994,445000," 38 Lee Centre Dr, Toronto ",43.78146339999999,-79.24775799999999,850.0
15995,495000," 15 Fort York Blvd, Toronto ",43.6402071,-79.3939934,250.0
15996,235000," 50 Old Kingston Rd, Toronto ",43.7758011,-79.1821972,650.0
15998,1020800,"67 Lobo Mews, Toronto ",43.63885,-79.5258704,1750.0
15999,425100," 20 Joe Shuster Way, Toronto ",43.64027720000001,-79.4241261,250.0
16001,440000," 318 King St E, Toronto ",43.6525725,-79.3637223,250.0
16003,425000," 50 Town Centre Crt, Toronto ",43.773249,-79.2552731,650.0
16004,585000," 361 Front St W, Toronto ",43.6430505,-79.3916429,650.0
16007,570000," 628 Fleet St, Toronto ",43.6361646,-79.4033004,650.0
16008,355000," 15 Torrance Rd, Toronto ",43.740617,-79.2350717,1100.0
16009,784000," 9 Foundry Ave, Toronto ",43.669026,-79.44845720000001,1100.0
16010,535000," 20 Blue Jays Way, Toronto ",43.643845899999995,-79.391824,650.0
16011,368000," 85 Emmett Ave, Toronto ",43.686967100000004,-79.50602109999998,950.0
16012,340000," 8 Lee Centre Dr, Toronto ",43.780863399999994,-79.2475553,650.0
16014,492000," 40 Homewood Ave, Toronto ",43.6641794,-79.37550590000001,750.0
16015,1080000,"287 Dalesford Rd, Toronto ",43.6258532,-79.4931675,2250.0
16016,500000," 835 St Clair Ave W, Toronto ",43.6801738,-79.4318203,550.0
16017,680000," 1 Bastedo Ave, Toronto ",43.679883600000004,-79.3180225,1500.0
16018,610000," 98 Lillian St, Toronto ",43.7070228,-79.3941303,650.0
16019,500000," 62 Forest Manor Rd, Toronto ",43.7739223,-79.345726,650.0
16020,480000," 170 Sumach St, Toronto ",43.6602919,-79.36057659999999,550.0
16021,542800," 270 Scarlett Rd, Toronto ",43.6773071,-79.5069852,1100.0
16022,639900," 380 Macpherson Ave, Toronto ",43.6763697,-79.4057397,750.0
16023,657000," 88 Grandview Way, Toronto ",43.774659899999996,-79.41241529999999,1100.0
16025,700000," 77 Lombard St, Toronto ",43.651963099999996,-79.37410329999999,750.0
16028,555000," 260 Sackville St, Toronto ",43.661029,-79.36359300000001,650.0
16029,555000," 89 Dunfield Ave, Toronto ",43.70709779999999,-79.3950796,550.0
16030,731000," 2855 Bloor St W, Toronto ",43.649657700000006,-79.499827,850.0
16031,881600,"47 Clancy Dr, Toronto ",43.787386299999994,-79.3580027,1300.0
16032,675000," 80 Western Battery Rd, Toronto ",43.6396224,-79.4146051,750.0
16035,775000," 65 Bremner Blvd, Toronto ",43.6428695,-79.3806728,750.0
16036,530000," 1328 Birchmount Rd, Toronto ",43.7485254,-79.286163,1100.0
16037,549000," 181 Dundas St E, Toronto ",43.657011,-79.3741052,650.0
16039,435000," 700 Humberwood Blvd, Toronto ",43.724568,-79.6160904,850.0
16041,540000," 40 Homewood Ave, Toronto ",43.6641794,-79.37550590000001,750.0
16042,1800000,"30 Edenvale Cres, Toronto ",43.6803783,-79.5278297,2750.0
16043,600000," 88 Harbour St, Toronto ",43.6419035,-79.379113,550.0
16045,1300000,"82 Sellers Ave, Toronto ",43.683192299999995,-79.4464682,1300.0
16046,735000," 101 Charles St E, Toronto ",43.6695928,-79.3805797,750.0
16047,520000," 1369 Bloor St, Toronto ",43.6575979,-79.44583459999998,650.0
16048,568800," 20 Guildwood Pkwy, Toronto ",43.749224700000006,-79.2046338,1100.0
16051,850000," 201 Carlaw Ave, Toronto ",43.6624902,-79.3401308,1100.0
16054,375000," 1900 Sheppard Ave E, Toronto ",43.7762919,-79.33586209999999,950.0
16056,600000," 23 Lorraine Dr, Toronto ",43.7780172,-79.41662779999999,850.0
16058,535000," 399 Spring Garden Ave, Toronto ",43.768573700000005,-79.3895818,650.0
16060,415000," 5 Hanna Ave, Toronto ",43.6374534,-79.41838659999999,250.0
16061,567000," 87 Peter St, Toronto ",43.6469441,-79.3923973,550.0
16064,474000," 350 Wellington St W, Toronto ",43.644628600000004,-79.3929331,550.0
16066,495000," 760 The Queensway, Toronto ",43.626100799999996,-79.504775,750.0
16067,649000," 101 Charles St E, Toronto ",43.6695928,-79.3805797,650.0
16068,405000," 9 Four Winds Dr, Toronto ",43.76534,-79.4931841,1300.0
16070,440000," 5 Parkway Forest Dr, Toronto ",43.7687777,-79.3457598,1100.0
16074,645000," 11 Brunel Crt, Toronto ",43.6394055,-79.3932324,650.0
16075,665000," 80 John St, Toronto ",43.6468092,-79.3901821,650.0
16076,255000," 330 Dixon Rd, Toronto ",43.695981700000004,-79.5530999,1100.0
16077,1065000," 42 Curzon St, Toronto ",43.6644583,-79.3326375,1700.0
16081,640000," 250 Queens Quay W, Toronto ",43.639275899999994,-79.3850063,850.0
16082,975000,"87 Seaton St, Toronto ",43.6569547,-79.3684791,1300.0
16084,1080000,"107 Evelyn Ave, Toronto ",43.6580701,-79.4729157,1750.0
16085,1185000," 55 Bremner Blvd, Toronto ",43.6428849,-79.3806168,1300.0
16086,859900," 400 Wellington St W, Toronto ",43.6441146,-79.3959355,950.0
16088,1565000," 77 Charles St W, Toronto ",43.667746799999996,-79.3903146,1100.0
16089,2100000," 1 Bloor St E, Toronto ",43.6697472,-79.38588709999999,1500.0
16090,466000," 100 Parrotta Dr, Toronto ",43.7337696,-79.5344885,950.0
16091,400000," 44 Longbourne Dr, Toronto ",43.6806934,-79.5689922,1500.0
16092,659000," 222 The Esplanade St, Toronto ",43.649597799999995,-79.36554040000001,950.0
16094,460000," 151 Village Green Sq, Toronto ",43.778949,-79.2813187,850.0
16095,575000," 460 Adelaide St E, Toronto ",43.652769899999996,-79.36648740000001,650.0
16096,1500000,"58 Leduc Dr, Toronto ",43.7180927,-79.5573132,2750.0
16097,945000," 5 Mariner Terr, Toronto ",43.6397355,-79.3904175,1300.0
16098,1590000," 5 Sheppard Ave E, Toronto ",43.761461100000005,-79.4098016,1500.0
16100,820000," 43 Hanna Ave, Toronto ",43.638763399999995,-79.41931,850.0
16101,650000," 30 Nelson St, Toronto ",43.64906320000001,-79.38865809999999,650.0
16104,730000,"11A Lonborough Ave, Toronto ",43.6942123,-79.4671579,900.0
16105,526000," 508 Wellington St W, Toronto ",43.643324799999995,-79.39914959999999,550.0
16108,596650," 377 Madison Ave, Toronto ",43.6770215,-79.4063849,650.0
16109,755000," 1300 Bloor St W, Mississauga ",43.6585414,-79.4423293,1700.0
16110,1155000,"194 Logan Ave, Toronto ",43.6590112,-79.3420561,1300.0
16111,1215000,"20 Brixham Terr, Toronto ",43.735235100000004,-79.49071090000001,1750.0
16113,1070000," 10 Hargrave Lane, Toronto ",43.7222229,-79.3799988,1700.0
16114,462000," 2 Ridelle Ave, Toronto ",43.707288899999995,-79.4272682,950.0
16115,565000," 55 Regent Park Blvd, Toronto ",43.6594307,-79.361023,650.0
16117,578000," 38 Dan Leckie Way, Toronto ",43.6374864,-79.3981458,650.0
16118,652000," 761 Bay St, Toronto ",43.659572100000005,-79.3850147,750.0
16119,1657500,"100 Givins St, Toronto ",43.6478,-79.4189405,2250.0
16120,632000," 6 Parkwood Ave, Toronto ",43.6852419,-79.409829,750.0
16121,1265000,"21 Palmerston Ave, Toronto ",43.6479027,-79.4068161,1750.0
16122,1180000,"377 Port Royal Tr, Toronto ",43.824846,-79.2924809,2750.0
16124,1065000," 220 George St, Toronto ",43.6556869,-79.3730864,1300.0
16125,1685000,"438 Millwood Rd, Toronto ",43.702692600000006,-79.3832922,1300.0
16126,936000," 3900 Yonge St, Toronto ",43.7410158,-79.4066459,1300.0
16128,471000," 1331 Gerrard St E, Toronto ",43.6713066,-79.3260157,650.0
16129,425000," 4 Elsinore Path, Toronto ",43.6015185,-79.51006240000001,750.0
16130,820000," 110 Charles St E, Toronto ",43.6701589,-79.3803887,850.0
16131,975300," 33 Bay St, Toronto ",43.6427847,-79.3770039,1100.0
16132,575000," 1 Palace Pier Crt, Toronto ",43.631471000000005,-79.4726501,750.0
16134,456000," 75 Graydon Hall Dr, Toronto ",43.7642991,-79.3440034,1300.0
16135,491000," 1070 Sheppard Ave W, Toronto ",43.7505992,-79.465027,750.0
16136,420000," 70 Eastwood Park Gdns, Toronto ",43.5950701,-79.53502420000001,550.0
16139,805200," 33 Charles St E, Toronto ",43.6685778,-79.3844795,850.0
16140,975000,"11 Skelton St, Toronto ",43.6197386,-79.4905203,1750.0
16141,625000," 44 St Joseph St, Toronto ",43.6660964,-79.3873217,750.0
16142,800000," 1 Aberfoyle Cres, Toronto ",43.6459195,-79.51961920000001,1100.0
16143,487500," 69 Lynn Williams St, Toronto ",43.638849900000004,-79.4155583,250.0
16144,540000," 3 Applewood Lane, Toronto ",43.6499224,-79.567437,950.0
16146,680000," 1 The Esplanade, Toronto ",43.6458091,-79.3756819,750.0
16147,750000," 825 Church St, Toronto ",43.6729415,-79.386777,650.0
16151,624900," 20 Minowan Miikan Lane, Toronto ",43.6428951,-79.4281018,650.0
16152,1200000," 3800 Yonge St, Toronto ",43.7388999,-79.40673520000001,1500.0
16153,795000," 15 Northtown Way, Toronto ",43.7748786,-79.4132928,1300.0
16154,525000," 1403 Royal York Rd, Toronto ",43.68300479999999,-79.5256988,950.0
16156,716000,"16 Coventry St, Toronto ",43.6926386,-79.2769567,1300.0
16157,510000," 51 East Liberty St, Toronto ",43.638700299999996,-79.4121833,650.0
16158,520000," 20 Dean Park Rd, Toronto ",43.8018906,-79.169271,1300.0
16159,625000,"20 Corner Lane, Toronto ",43.752547,-79.2557143,1750.0
16160,543000," 209 Fort York Blvd, Toronto ",43.6370874,-79.404535,650.0
16161,505000," 111 Bathurst St, Toronto ",43.64476810000001,-79.4026,550.0
16162,457000," 5740 Yonge St, Toronto ",43.7829102,-79.4173942,650.0
16163,650000," 296 Mill Rd, Toronto ",43.637763299999996,-79.5837588,1700.0
16164,846300," 37 Grosvenor St, Toronto ",43.662407,-79.38594350000001,750.0
16165,660000," 33 University Ave, Toronto ",43.646254,-79.3835998,950.0
16166,965000,"44 Hunt Club Dr, Toronto ",43.686221,-79.2788307,900.0
16168,1125000,"2 Jessie Dr, Toronto ",43.7304715,-79.33532290000001,2250.0
16169,959000,"202 King St, Toronto ",43.708070299999996,-79.5076684,2250.0
16170,1175000,"212 Franklin Ave, Toronto ",43.665749600000005,-79.4545779,1300.0
16171,537000," 23 Hollywood Ave, Toronto ",43.7655635,-79.4108921,750.0
16172,355000," 88 Corporate Dr, Toronto ",43.780897100000004,-79.2498304,750.0
16173,545000," 1100 Kingston Rd, Toronto ",43.681391600000005,-79.2821633,650.0
16174,363000," 451 The West Mall Rd, Toronto ",43.646774,-79.567696,1100.0
16175,615000," 89 Mcgill St, Toronto ",43.6606054,-79.37863540000001,550.0
16176,627000," 36 Park Lawn Rd, Toronto ",43.623719799999996,-79.48370290000001,850.0
16178,625000," 1410 Dupont St, Toronto ",43.6670237,-79.4474107,850.0
16179,398000," 1900 Sheppard Ave E, Toronto ",43.7762919,-79.33586209999999,950.0
16181,443000," 38 Lee Centre Dr, Toronto ",43.78146339999999,-79.24775799999999,850.0
16183,590000," 20 Brookmill Blvd, Toronto ",43.8017659,-79.3154093,1500.0
16184,299900," 100 Wingarden Crt, Toronto ",43.8113652,-79.2260385,950.0
16185,297000," 390 Dixon Rd, Toronto ",43.695269700000004,-79.5578442,1100.0
16186,652000," 12 Sudbury St, Toronto ",43.6415228,-79.4182776,1100.0
16187,495000," 671 Huntingwood Dr, Toronto ",43.789698200000004,-79.305256,1300.0
