,Price,Address,Latitude,Longitude,Venues,Sqft
15198,"490,000"," 181 Dundas St E, Toronto ",43.657011,-79.3741052,0,
15199,"1,509,000","649 Wellington St W, Toronto ",43.6418009,-79.4055685,0,
15200,"536,000"," 10 Park Lawn Rd, Toronto ",43.6232425,-79.4838593,0,
15201,"635,000"," 14 York St, Toronto ",43.6418503,-79.3822455,0,
15202,"1,190,000"," 80 Marine Parade Dr, Toronto ",43.6261384,-79.4773393,0,
15203,"867,000","77 Kimberley Ave, Toronto ",43.6836533,-79.2983711,0,
15204,"585,000"," 1171 Queen St W, Toronto ",43.6425962,-79.4259429,0,
15205,"865,000","111 Laughton Ave, Toronto ",43.6709777,-79.4557778,0,
15206,"385,000"," 30 Gloucester St, Toronto ",43.6672377,-79.3839513,0,
15207,"925,000","72 Sunset Tr, Toronto ",43.7233764,-79.53143,0,
15208,"616,000"," 30 Roehampton Ave, Toronto ",43.708472,-79.3974985,0,
15209,"750,000"," 70 Mill St, Toronto ",43.6510546,-79.3590608,0,
15210,"675,000"," 400 Hopewell Ave, Toronto ",43.7004308,-79.444159,0,
15211,"548,000"," 70 Temperance St, Toronto ",43.6505301,-79.3821482,0,
15212,"600,000","69 Princemere Cres, Toronto ",43.755723,-79.2998776,0,
15213,"760,000","291 Victoria Park Ave, Toronto ",43.6839559,-79.2850395,0,
15214,"720,000"," 262 St Helen's Ave, Toronto ",43.6564417,-79.4438857,0,
15215,"499,900"," 8 Dovercourt Rd, Toronto ",43.6416011,-79.42198,0,
15216,"455,000"," 165 Cherokee Blvd, Toronto ",43.7924846,-79.3358621,0,
15217,"1,150,000","81 Gough Ave, Toronto ",43.6796328,-79.3462456,0,
15218,"559,000"," 155 Marlee Ave, Toronto ",43.7046242,-79.4415999,0,
15219,"889,000"," 900 Mount Pleasant Rd, Toronto ",43.7115287,-79.3916203,0,
15220,"650,000"," 20 Carnation Ave, Toronto ",43.6011755,-79.5247812,0,
15221,"1,885,000","8 Nora Rd, Toronto ",43.6464226,-79.5355729,0,
15222,"338,000"," 3 Hickory Tree Rd, Toronto ",43.698348,-79.5145916,0,
15223,"560,000","54 King Edward Ave, Toronto ",43.6892046,-79.3111146,0,
15224,"507,000"," 299 Mill Rd, Toronto ",43.6383643,-79.5821503,0,
15225,"505,000"," 1131 Steeles Ave W, Toronto ",43.7907034,-79.4507869,0,
15226,"399,900"," 2121 Lake Shore Blvd W, Toronto ",43.6274471,-79.4783741,0,
15227,"840,000"," 33 Elmhurst Ave, Toronto ",43.7624684,-79.4129929,0,
15228,"387,000"," 410 Mclevin Ave, Toronto ",43.8096884,-79.2212942,0,
15229,"502,100"," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,0,
15230,"890,000"," 219 Fort York Blvd, Toronto ",43.636642,-79.4057224,0,
15231,"628,000"," 98 Lillian St, Toronto ",43.7070228,-79.3941303,0,
15232,"655,000","21 Baldoon Rd, Toronto ",43.814713,-79.2318213,0,
15233,"561,500"," 28 Ted Rogers Way, Toronto ",43.6705872,-79.3806087,0,
15234,"610,000"," 120 Harrison Garden Blvd E, Toronto ",43.7580713,-79.4031651,0,
15235,"695,000","107 Red Robin Way, Toronto ",43.7729475,-79.4460219,0,
15236,"992,000","56 Mulholland Ave, Toronto ",43.7187181,-79.4547647,0,
15237,"1,450,000","133 Fairview Ave, Toronto ",43.6617078,-79.4766938,0,
15238,"1,000,000","10 Milton Rd, Toronto ",43.6956661,-79.3324071,0,
15239,"1,462,000"," 20 Burkebrook Pl, Toronto ",43.7180346,-79.3765717,0,
15240,"635,000"," 126 Simcoe St, Toronto ",43.6489727,-79.3872946,0,
15241,"491,300"," 1485 Lakeshore Rd E, Mississauga ",43.5879103,-79.5503095,0,
15242,"959,000","68 Navaho Dr, Toronto ",43.7999597,-79.3369403,0,
15243,"467,500"," 181 Wynford Dr, Toronto ",43.7250038,-79.3286443,0,
15244,"765,000"," 2 Clairtrell Rd, Toronto ",43.766335,-79.390607,0,
15245,"543,000"," 1171 Queen St W, Toronto ",43.6425962,-79.4259429,0,
15246,"912,000"," 1657 Bathurst St, Toronto ",43.6942838,-79.4225124,0,
15247,"660,000"," 630 Kingston Rd, Toronto ",43.6789026,-79.298997,0,
15248,"748,000"," 18 Concorde Pl, Toronto ",43.7303467,-79.3282243,0,
15249,"645,000"," 100 Upper Madison Ave, Toronto ",43.7641932,-79.4127583,0,
15250,"1,000,000","73 Lavington Dr, Toronto ",43.6884193,-79.5677031,0,
15251,"427,500"," 475 The West Mall Rd, Toronto ",43.6476986,-79.5666217,0,
15252,"775,000","9 Turtledove Grve, Toronto ",43.837631,-79.2325341,0,
15253,"1,300,000","101 Mill Rd, Toronto ",43.6298639,-79.574589,0,
15254,"2,320,000","331 St Germain Ave, Toronto ",43.7295165,-79.4143433,0,
15255,"752,500","15 Marsdale Cres, Toronto ",43.82304,-79.2033664,0,
15256,"855,000","46 Frater Ave, Toronto ",43.6911552,-79.3193351,0,
15257,"588,000"," 25 Lower Simcoe St, Toronto ",43.6413424,-79.3831686,0,
15258,"748,000"," 210 Victoria St, Toronto ",43.6546239,-79.3790756,0,
15259,"289,000"," 345 Driftwood Ave, Toronto ",43.7673739,-79.5124519,0,
15260,"950,000","46 Birgitta Cres, Toronto ",43.6585586,-79.5719992,0,
15261,"935,000","170B Leyton Ave, Toronto ",43.6984257,-79.2803169,0,
15262,"615,000"," 32 Davenport Rd, Toronto ",43.6732718,-79.3898897,0,
15263,"650,000","110 Andona Cres, Toronto ",43.7950908,-79.1447331,0,
15264,"879,000","6 Furlong Crt, Toronto ",43.7520108,-79.2452107,0,
15265,"735,000","2566 Keele St, Toronto ",43.7166232,-79.4801548,0,
15266,"535,000"," 1515 Lakeshore Rd E, Mississauga ",43.5883117,-79.5482307,0,
15267,"710,000"," 33 Bay St, Toronto ",43.6427847,-79.3770039,0,
15268,"795,000","146 Verobeach Blvd, Toronto ",43.7346239,-79.5457893,0,
15269,"1,050,000"," 70 High Park Ave, Toronto ",43.6559546,-79.4669607,0,
15270,"960,800","42 Wayland Ave, Toronto ",43.6829403,-79.2953627,0,
15271,"1,039,000","38 Cliffside Dr, Toronto ",43.7035734,-79.2505111,0,
15272,"278,000"," 2645 Jane St, Toronto ",43.7379132,-79.511363,0,
15273,"600,000"," 111 St Clair Ave W, Toronto ",43.6867088,-79.3992577,0,
15274,"1,570,000","66 Banstock Dr, Toronto ",43.788098,-79.3824278,0,
15275,"430,000"," 555 Wilson Ave E, Toronto ",43.7340905,-79.447438,0,
15276,"577,000"," 390 Cherry St, Toronto ",43.6505536,-79.3573819,0,
15277,"2,940,000","42 Hoyle Ave, Toronto ",43.7093189,-79.379443,0,
15278,"460,000"," 1 Michael Power Pl, Toronto ",43.6439145,-79.5289266,0,
15279,"500,000"," 33 Charles St, Toronto ",43.6685778,-79.3844795,0,
15280,"1,437,000","158 Gough Ave, Toronto ",43.6815354,-79.3474138,0,
15281,"849,000","38 Elfreda Blvd, Toronto ",43.7116604,-79.2723918,0,
15282,"675,000"," 16 Yonge St, Toronto ",43.643609,-79.3760182,0,
15283,"521,500"," 1048 Broadview Ave, Toronto ",43.684619,-79.3570064,0,
15284,"402,000"," 151 Village Green Sq, Toronto ",43.778949,-79.2813187,0,
15285,"295,000"," 5 San Romano Way, Toronto ",43.7585383,-79.5151577,0,
15286,"800,000"," 500 Sherbourne St, Toronto ",43.6679021,-79.3756819,0,
15287,"526,000"," 99 The Donway W, Toronto ",43.7338891,-79.3467757,0,
15288,"490,000"," 181 Wynford Dr, Toronto ",43.7250038,-79.3286443,0,
15289,"1,725,000"," 61 St. Clair Ave W, Toronto ",43.686712,-79.3966266,0,
15290,"749,300","9 Fareham Cres, Toronto ",43.7480134,-79.2005176,0,
15291,"2,230,000","122 Wembley Rd, Toronto ",43.7001784,-79.4354234,0,
15292,"485,000"," 170 Bayview Ave, Toronto ",43.6553616,-79.353782,0,
15293,"658,000"," 30 Roehampton Ave, Toronto ",43.708472,-79.3974985,0,
15294,"845,000","553 Jones Ave, Toronto ",43.6784043,-79.3392536,0,
15295,"890,000"," 39 Queens Quay E, Toronto ",43.6416066,-79.3719866,0,
15296,"709,000"," 15 Fort York Blvd, Toronto ",43.6402071,-79.3939934,0,
15297,"640,000","157 Charlton Settlement Ave, Toronto ",43.692684,-79.5063644,0,
15298,"487,500"," 777 Steeles Ave W, Toronto ",43.792563,-79.4437539,0,
15299,"1,225,000","336 Waverley Rd, Toronto ",43.6761018,-79.3037805,0,
15300,"980,000","271 Glenholme Ave, Toronto ",43.6850606,-79.4408636,0,
15301,"785,000","16 Mary Chapman Blvd, Toronto ",43.729967,-79.534266,0,
15302,"592,000"," 65 Harbour Sq, Toronto ",43.6397394,-79.377569,0,
15303,"427,000"," 22 Leader Lane, Toronto ",43.6492612,-79.3757259,0,
15304,"525,000"," 170 Sumach St, Toronto ",43.6602919,-79.3605766,0,
15305,"618,000"," 1791 St.Clair Avenue West St, Toronto ",43.6735473,-79.46192,0,
15306,"715,000"," 55 Stewart St, Toronto ",43.6432459,-79.4012615,0,
15307,"720,000","48 Panmure Cres, Toronto ",43.7464966,-79.2547398,0,
15308,"2,901,800","49 Castle Frank Rd, Toronto ",43.6758303,-79.3689897,0,
15309,"645,000"," 39 Annie Craig Dr, Toronto ",43.6258065,-79.4779244,0,
15310,"785,000","117 Clappison Blvd, Toronto ",43.7862922,-79.1400585,0,
15311,"802,000","1070 Midland Ave, Toronto ",43.7444734,-79.262668,0,
15312,"455,000"," 5 Vicora Linkway Way, Toronto ",43.7116603,-79.324539,0,
15313,"1,225,000","94 Wheatfield Rd, Toronto ",43.6116934,-79.4927296,0,
15314,"775,000","136 Gary Dr, Toronto ",43.712214,-79.5148283,0,
15315,"795,000"," 102 Bloor St W, Toronto ",43.6695987,-79.3918249,0,
15316,"172,000"," 330 Dixon Rd, Toronto ",43.6959817,-79.5530999,0,
15317,"530,000"," 906 Sheppard Ave W, Toronto ",43.7521667,-79.4568084,0,
15318,"760,000","22 Rectory Rd, Toronto ",43.7054063,-79.5276422,0,
15319,"415,000"," 710 Humberwood Blvd, Toronto ",43.7246581,-79.6154278,0,
15320,"458,000"," 24 Southport St, Toronto ",43.6376021,-79.473026,0,
15321,"528,000"," 23 Glebe Rd W, Toronto ",43.7006134,-79.3978114,0,
15322,"518,000"," 215 Sherway Gardens Rd, Toronto ",43.6095324,-79.5570952,0,
15323,"1,055,000"," 980 Yonge St, Toronto ",43.6750816,-79.3889138,0,
15324,"635,000"," 1030 King St W, Toronto ",43.641579,-79.4159028,0,
15325,"575,000"," 150 Sudbury St, Toronto ",43.6415328,-79.4240715,0,
15326,"580,000"," 50 Lynn Williams St, Toronto ",43.6395116,-79.4151842,0,
15327,"855,000","35 Glenburn Ave, Toronto ",43.7097069,-79.2985127,0,
15328,"425,000"," 8 Rean Dr, Toronto ",43.7656468,-79.3830934,0,
15329,"445,000"," 225 Sherway Gardens Rd, Toronto ",43.6090192,-79.5582253,0,
15330,"456,000"," 812 Lansdowne Ave, Toronto ",43.665271,-79.4476835,0,
15331,"2,210,000","499 Melrose Ave, Toronto ",43.7285136,-79.4256801,0,
15332,"705,000"," 2121 Lake Shore Blvd W, Toronto ",43.6274471,-79.4783741,0,
15333,"634,000"," 4K Spadina Ave, Toronto ",43.6409222,-79.393983,0,
15334,"521,750"," 75 Queens Wharf Rd, Toronto ",43.6383317,-79.3978308,0,
15335,"832,000","772 Manning Ave, Toronto ",43.6673746,-79.4173992,0,
15336,"400,000"," 2285 Lake Shore Blvd W, Toronto ",43.6194096,-79.4859661,0,
15337,"902,000","676 Coxwell Ave, Toronto ",43.6824308,-79.3234002,0,
15338,"515,000"," 511 The West Mall, Toronto ",43.6502088,-79.5685094,0,
15339,"445,000"," 362 The East Mall, Toronto ",43.6426028,-79.5588074,0,
15340,"1,039,000","238 Dewhurst Blvd N, Toronto ",43.6866619,-79.3421442,0,
15341,"515,000"," 170 Fort York Blvd, Toronto ",43.6393466,-79.3997415,0,
15342,"553,000"," 29 Singer Crt, Toronto ",43.7690944,-79.3686871,0,
15343,"565,000"," 4978 Yonge St, Toronto ",43.7655809,-79.4125865,0,
15344,"967,000","83 Upper Rouge Tr, Toronto ",43.808778,-79.1882046,0,
15345,"343,000"," 80 Grandravine Dr, Toronto ",43.7531774,-79.4908207,0,
15346,"1,850,000","29 Aylesbury Rd, Toronto ",43.6660277,-79.5369412,0,
15347,"705,000"," 65 Bremner Blvd, Toronto ",43.6428695,-79.3806728,0,
15348,"494,500"," 1 King St W, Toronto ",43.6488576,-79.3781453,0,
15349,"875,254"," 835 St Clair Ave W, Toronto ",43.6801738,-79.4318203,0,
15350,"705,000","84 Lanyard Rd, Toronto ",43.7470353,-79.5462651,0,
15351,"495,000"," 4208 Dundas St W, Toronto ",43.66131,-79.5119512,0,
15352,"1,130,000","5 Canongate Tr, Toronto ",43.8170666,-79.3126003,0,
15353,"530,000"," 75 Emmett Ave, Toronto ",43.6872013,-79.504757,0,
15354,"430,000"," 24 Connolly St, Toronto ",43.6721267,-79.4546355,0,
15355,"400,000"," 830 Lawrence Ave W, Toronto ",43.7149971,-79.4542277,0,
15356,"2,120,000","86A Glen Rd, Toronto ",43.6769125,-79.3757325,0,
15357,"499,000"," 30 Gloucester St, Toronto ",43.6672377,-79.3839513,0,
15358,"700,000","543 Craven Rd, Toronto ",43.6733604,-79.3214589,0,
15359,"505,000"," 1900 Lake Shore Blvd W, Toronto ",43.6363057,-79.4660892,0,
15360,"1,166,000"," 5 Marine Parade Dr, Toronto ",43.6299034,-79.4755739,0,
15361,"1,340,000","172 Margueretta St, Toronto ",43.6546117,-79.4389274,0,
15362,"1,200,000","220 Airdrie Rd, Toronto ",43.705818,-79.3658721,0,
15363,"1,850,000","178 Caribou Rd, Toronto ",43.7181758,-79.4278617,0,
15364,"810,000","81 Cavehill Cres, Toronto ",43.7663305,-79.3092107,0,
15365,"490,000"," 181 Dundas St E, Toronto ",43.657011,-79.3741052,0,
15366,"1,385,000","327 Rumsey Rd, Toronto ",43.716591,-79.3709088,0,
15367,"501,888"," 1485 Lakeshore Rd E, Mississauga ",43.5879103,-79.5503095,0,
15368,"612,000"," 70 Distillery Lane, Toronto ",43.6503953,-79.3581104,0,
15369,"779,000"," 59 Annie Craig Dr, Toronto ",43.6249872,-79.4781665,0,
15370,"910,000","154 Sumach St, Toronto ",43.6596027,-79.3602066,0,
15371,"528,500"," 18 Spring Garden Ave, Toronto ",43.7649329,-79.4105605,0,
15372,"532,000"," 2885 Bayview Ave, Toronto ",43.7679817,-79.3879983,0,
15373,"407,000"," 231 Fort York Blvd, Toronto ",43.6366747,-79.40647,0,
15374,"662,000"," 2758 Eglinton Ave E, Toronto ",43.7377012,-79.2444479,0,
15375,"1,588,000"," 160 Frederick St, Toronto ",43.6503895,-79.3693223,0,
15376,"4,100,000","22 Glencairn Ave, Toronto ",43.71828,-79.4024021,0,
15377,"342,000"," 3 Massey Sq, Toronto ",43.6968278,-79.2934124,0,
15378,"1,050,018","118 Maplewood Ave, Toronto ",43.6859362,-79.4261031,0,
15379,"550,000"," 825 Church St, Toronto ",43.6729415,-79.386777,0,
15380,"749,000"," 2 Gladstone Ave, Toronto ",43.6427483,-79.427444,0,
15381,"632,500","121 Murison Blvd, Toronto ",43.799106,-79.2065946,0,
15382,"385,000"," 121 Mcmahon Dr, Toronto ",43.7675118,-79.3708171,0,
15383,"1,306,000","31 Rusholme Park Cres, Toronto ",43.6515879,-79.4292458,0,
15384,"1,308,888","542 Bathurst St, Toronto ",43.6579303,-79.4085068,0,
15385,"818,800"," 70 Queens Wharf Rd, Toronto ",43.6385213,-79.3994637,0,
15386,"607,500"," 23 Hollywood Ave, Toronto ",43.7655635,-79.4108921,0,
15387,"735,000"," 2111 Lake Shore Blvd W, Toronto ",43.6289799,-79.4778513,0,
15388,"441,000"," 115 Antibes Dr, Toronto ",43.7803027,-79.4455122,0,
15389,"1,220,000","322 Lee Ave, Toronto ",43.677248,-79.3009196,0,
15390,"652,000"," 763 Bay St, Toronto ",43.6599441,-79.3851875,0,
15391,"1,775,000"," 55 Scollard St, Toronto ",43.6722946,-79.3895506,0,
15392,"475,000"," 1530 Weston Rd, Toronto ",43.6939087,-79.5058101,0,
15393,"820,000","26 Electro Rd, Toronto ",43.7430779,-79.2983807,0,
15394,"1,200,000","78 Cornell Ave, Toronto ",43.6886887,-79.2739852,0,
15395,"1,850,000","176 Caribou Rd, Toronto ",43.7182309,-79.4276616,0,
15396,"940,000","222 Aylesworth Ave, Toronto ",43.7042568,-79.2628001,0,
15397,"808,000"," 90 Park Lawn Rd, Toronto ",43.6245122,-79.4852565,0,
15398,"555,000"," 98 Lillian St, Toronto ",43.7070228,-79.3941303,0,
15399,"1,540,000","25 Beechwood Dr, Toronto ",43.6937813,-79.3535469,0,
15400,"575,000"," 9 Spadina Ave, Toronto ",43.6402458,-79.392398,0,
15401,"882,000"," 33 Mill St, Toronto ",43.6502401,-79.3609196,0,
15402,"495,000"," 9 Michael Power Pl, Toronto ",43.6442966,-79.529943,0,
15403,"535,000"," 25 Viking Lane, Toronto ",43.6385254,-79.5357367,0,
15404,"950,000","22 Crosland Dr, Toronto ",43.7609597,-79.3091226,0,
15405,"476,000"," 22 Leader Lane, Toronto ",43.6492612,-79.3757259,0,
15406,"1,200,800","21 Grove Park Cres, Toronto ",43.7773638,-79.3640017,0,
15407,"1,459,038","504 Crawford St, Toronto ",43.6577553,-79.4203033,0,
15408,"531,000"," 7 Lorraine Dr, Toronto ",43.7787996,-79.4171469,0,
15409,"905,200"," 30 Nelson St, Toronto ",43.6490632,-79.3886581,0,
15410,"1,093,219","267 Wilmington Ave, Toronto ",43.7658264,-79.4582808,0,
15411,"1,800,000","9 Kintyre Ave, Toronto ",43.6601594,-79.351418,0,
15412,"950,000","16 Louvain Ave, Toronto ",43.6626561,-79.3374474,0,
15413,"700,000"," 35 Brian Peck Cres, Toronto ",43.7146689,-79.3545641,0,
15414,"1,025,000","88 Oakcrest Ave, Toronto ",43.6840155,-79.3088924,0,
15415,"1,270,000","33 Wascana Ave, Toronto ",43.6579916,-79.3578181,0,
15416,"1,368,000"," 110 Charles St E, Toronto ",43.6701589,-79.3803887,0,
15417,"725,000"," 38 The Esplanade Ave, Toronto ",43.6469296,-79.374978,0,
15418,"1,110,000"," 1 Bloor St E, Toronto ",43.6697472,-79.3858871,0,
15419,"810,000","39 Shoreview Dr, Toronto ",43.7611649,-79.1776251,0,
15420,"1,105,000"," 380 Macpherson Ave, Toronto ",43.6763697,-79.4057397,0,
15421,"785,000"," 19 Grand Trunk Cres, Toronto ",43.6415312,-79.3826739,0,
15422,"520,000"," 151 Dan Leckie Way, Toronto ",43.6397827,-79.3979467,0,
15423,"606,000"," 250 Scarlett Rd, Toronto ",43.6768513,-79.5067735,0,
15424,"612,000"," 165 Legion Rd, Toronto ",43.6243053,-79.488423,0,
15425,"417,500"," 11 Superior Ave, Toronto ",43.6152292,-79.4889486,0,
15426,"462,500"," 141 Galloway Rd, Toronto ",43.761324,-79.1941654,0,
15427,"480,000"," 18 Graydon Hall Dr, Toronto ",43.7627142,-79.3464237,0,
15428,"469,900"," 15 Singer Crt, Toronto ",43.7694863,-79.3689201,0,
15429,"540,000"," 35 Bastion St, Toronto ",43.637225,-79.4036996,0,
15430,"650,000"," 58 Marine Parade Dr, Toronto ",43.6276596,-79.47698,0,
15431,"765,000"," 195 St Patrick St, Toronto ",43.6546097,-79.390054,0,
15432,"527,000"," 6462 Finch Ave, Toronto ",43.7388697,-79.590346,0,
15433,"1,020,000","72 West Deane Park Dr, Toronto ",43.6585963,-79.5622953,0,
15434,"1,288,067","67 Berkinshaw Cres, Toronto ",43.7431037,-79.3473698,0,
15435,"460,000"," 148 Soudan Ave, Toronto ",43.7057051,-79.392657,0,
15436,"763,000"," 28 Ted Rogers Way, Toronto ",43.6705872,-79.3806087,0,
15437,"464,000"," 170 Fort York Blvd, Toronto ",43.6393466,-79.3997415,0,
15438,"900,000","12 Sugar Mill Way, Toronto ",43.7505286,-79.3829708,0,
15439,"698,000"," 25 Capreol Crt, Toronto ",43.6406584,-79.3956929,0,
15440,"1,286,000","60 Grant St, Toronto ",43.6606385,-79.3493169,0,
15441,"945,000","15 Vinci Cres, Toronto ",43.7358972,-79.4452264,0,
15442,"573,800"," 1055 Bay St, Toronto ",43.6668152,-79.3876245,0,
15443,"392,000"," 840 Queens Plate Dr, Toronto ",43.7203841,-79.6032718,0,
15444,"605,000"," 155 Beecroft Rd, Toronto ",43.7655711,-79.4135938,0,
15445,"509,500"," 4968 Yonge St, Toronto ",43.7653137,-79.4123622,0,
15446,"380,000"," 335 Mill Rd, Toronto ",43.6399965,-79.5845307,0,
15447,"734,000","138 Shawnee Cir, Toronto ",43.7993015,-79.340945,0,
15448,"667,000","76 Blakemanor Blvd, Toronto ",43.7506445,-79.2251793,0,
15449,"735,000","48 Vanguard Dr N, Toronto ",43.6533809,-79.5624732,0,
15450,"1,423,000","22 Bromley Cres, Toronto ",43.6625634,-79.5304764,0,
15451,"1,700,000","36 Christina Cres, Toronto ",43.7598956,-79.3139209,0,
15452,"570,000"," 4001 Don Mills Rd, Toronto ",43.809837,-79.359272,0,
15453,"598,000"," 50 Forest Manor Rd, Toronto ",43.7728865,-79.3453076,0,
15454,"429,900"," 205 Sherway Gardens Rd, Toronto ",43.6092724,-79.557008,0,
15455,"587,000"," 75 East Liberty St, Toronto ",43.6383068,-79.4147858,0,
15456,"716,000"," 1900 Lake Shore Blvd W, Toronto ",43.6363057,-79.4660892,0,
15457,"445,000"," 121 Mcmahon Dr, Toronto ",43.7675118,-79.3708171,0,
15458,"470,000"," 15 Zorra St, Toronto ",43.621354,-79.5210872,0,
15459,"608,000"," 5791 Yonge St, Toronto ",43.7841506,-79.4161561,0,
15460,"788,000"," 3 Navy Wharf Crt, Toronto ",43.6402671,-79.3910061,0,
15461,"1,549,000","727 Oxford St, Toronto ",43.6220625,-79.5015103,0,
15462,"1,358,500"," 50 Curzon St, Toronto ",43.6647482,-79.3324607,0,
15463,"1,920,000"," 1166 Bay St, Toronto ",43.6686484,-79.3892944,0,
15464,"479,000"," 1733 Queen St E, Toronto ",43.6672988,-79.3109055,0,
15465,"483,500"," 55 Stewart St, Toronto ",43.6432459,-79.4012615,0,
15466,"750,000","27 Yatescastle Dr, Toronto ",43.7417125,-79.5070973,0,
15467,"562,000"," 85 Queens Wharf Rd, Toronto ",43.6389644,-79.3985303,0,
15468,"825,000","267 Apache Tr, Toronto ",43.8000666,-79.3352548,0,
15469,"787,000","75 Holford Cres, Toronto ",43.7709558,-79.3121821,0,
15470,"851,000","24 Port Royal Tr, Toronto ",43.8210136,-79.2867128,0,
15471,"430,200"," 565 Wilson Ave, Toronto ",43.7340513,-79.4480629,0,
15472,"382,000"," 511 The West Mall, Toronto ",43.6502088,-79.5685094,0,
15473,"709,900"," 825 Church St, Toronto ",43.6729415,-79.386777,0,
15474,"451,000"," 15 Zorra St, Toronto ",43.621354,-79.5210872,0,
15475,"643,000"," 761 Bay St, Toronto ",43.6595721,-79.3850147,0,
15476,"600,000"," 18 Beverley St, Toronto ",43.6503947,-79.3926112,0,
15477,"455,000"," 17 Coneflower Cres, Toronto ",43.7782419,-79.4508616,0,
15478,"560,000"," 25 Town Centre Crt, Toronto ",43.7733252,-79.2544409,0,
15479,"435,000"," 83 Borough Dr, Toronto ",43.7728097,-79.2617651,0,
15480,"718,000"," 9 Burnhamthorpe Cres, Toronto ",43.6500245,-79.5290709,0,
15481,"500,000"," 2220 Lake Shore Blvd W, Toronto ",43.6227968,-79.4833514,0,
15482,"448,000"," 235 Sherway Gardens Rd, Toronto ",43.6092614,-79.558998,0,
15483,"470,888"," 18 Graydon Hall Dr, Toronto ",43.7627142,-79.3464237,0,
15484,"492,100"," 60 Fairfax Cres, Toronto ",43.7165275,-79.2844518,0,
15485,"985,000","247 Prescott Ave, Toronto ",43.6805646,-79.459852,0,
15486,"834,000","16 Howick Ave, Toronto ",43.6767709,-79.4596429,0,
15487,"457,500",,33.791638,-84.389488,0,
15488,"1,100,000","23 Regal Rd, Toronto ",43.6749297,-79.4343327,0,
15489,"690,000"," 80 John St, Toronto ",43.6468092,-79.3901821,0,
15490,"478,085"," 18 Mondeo Dr, Toronto ",43.7644378,-79.2887569,0,
15491,"1,100,000","30 Goodwood Ave, Toronto ",43.6809282,-79.4459297,0,
15492,"404,000"," 3 Rowntree Rd, Toronto ",43.7505345,-79.5814686,0,
15493,"850,000"," 80 Mill St, Toronto ",43.6513423,-79.3581736,0,
15494,"470,000"," 2756 Old Leslie St, Toronto ",43.7696263,-79.3668722,0,
15495,"362,500"," 3650 Kingston Rd, Toronto ",43.7424456,-79.2142294,0,
15496,"1,560,000"," 48 St Clair Ave W, Toronto ",43.6878955,-79.3961556,0,
15497,"346,000"," 5 San Romano Way, Toronto ",43.7585383,-79.5151577,0,
15498,"830,000"," 32 Davenport Ave, Toronto ",43.6732718,-79.3898897,0,
15499,"875,000","18 Bluefin Cres, Toronto ",43.7709474,-79.2340462,0,
15500,"340,000"," 238 Albion Rd, Toronto ",43.7230155,-79.5436818,0,
15501,"981,500","73 Harvie Ave, Toronto ",43.6793881,-79.4507891,0,
15502,"750,151","22 Strathavon Dr, Toronto ",43.7487252,-79.586001,0,
15503,"1,541,000","140 Wedgewood Dr, Toronto ",43.7912163,-79.4073737,0,
15504,"725,000","50 Bucksburn Rd, Toronto ",43.7503024,-79.603599,0,
15505,"568,000"," 2183 Lakeshore Blvd, Toronto ",43.6235341,-79.4800999,0,
15506,"606,000"," 21 Iceboat Terr, Toronto ",43.6405535,-79.3971263,0,
15507,"675,000","215 Jeffcoat Dr, Toronto ",43.7182424,-79.5849834,0,
15508,"630,000","20 French Ave, Toronto ",43.668123,-79.491491,0,
15509,"890,000","122 Bethany Leigh Dr, Toronto ",43.8117398,-79.2597611,0,
15510,"1,382,000","325 Balliol St, Toronto ",43.6992778,-79.3860081,0,
15511,"1,115,000",,33.791638,-84.389488,0,
15512,"715,000"," 300 Front St W, Toronto ",43.6441737,-79.3894209,0,
15513,"465,000"," 18 Sommerset Way, Toronto ",43.7766469,-79.4126721,0,
15514,"2,000,000"," 42 Charles St E, Toronto ",43.6693008,-79.3841708,0,
15515,"1,565,000","1588 Islington Ave, Toronto ",43.6689149,-79.5344821,0,
15516,"465,000"," 155 Yorkville Ave, Toronto ",43.6703147,-79.3943444,0,
15517,"675,000"," 212 Eglinton Ave E, Toronto ",43.7082873,-79.391964,0,
15518,"627,000"," 4968 Yonge St, Toronto ",43.7653137,-79.4123622,0,
15519,"886,000"," 10 Navy Wharf Crt, Toronto ",43.6404402,-79.3918535,0,
15520,"855,000","314 Gilbert Ave, Toronto ",43.6854041,-79.4606849,0,
15521,"1,712,000","1116 College St, Toronto ",43.6526581,-79.4330165,0,
15522,"1,230,000"," 35 Mariner Terr, Toronto ",43.6396694,-79.3920888,0,
15523,"1,065,100","35 Wolverleigh Blvd, Toronto ",43.6836966,-79.3293268,0,
15524,"2,400,000","58 Lawrence Ave E, Toronto ",43.7259374,-79.3990392,0,
15525,"428,000"," 6 Rosebank Dr, Toronto ",43.7926645,-79.2372189,0,
15526,"1,265,000","300 Delta St, Toronto ",43.6120914,-79.5399493,0,
15527,"505,000"," 165 Legion Rd N, Toronto ",43.6243053,-79.488423,0,
15528,"2,600,000","91 Avondale Ave, Toronto ",43.759097,-79.4051245,0,
15529,"899,000"," 384 Sunnyside Ave, Toronto ",43.6502637,-79.4535999,0,
15530,"1,280,000","240 Glenholme Ave, Toronto ",43.6833645,-79.4406548,0,
15531,"551,500"," 15 Michael Power Pl, Toronto ",43.6448522,-79.5300905,0,
